ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;longitude;latitude;Estado;País/Região;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
3813;MX-2019-123715;04/12/2019;08/12/2019;Classe padrão;LG-17215;Letícia Goncalves;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-MA-10000587;Material de escritório;Materiais;Stiletto Abridor de carta, Aço;370,4;2;0;36,8
3814;MX-2019-123715;04/12/2019;08/12/2019;Classe padrão;LG-17215;Letícia Goncalves;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-CO-10003743;Material de escritório;Colchetes;Stockwell Prendedores de papel, Tamanhos variados;444,8;4;0;164
3815;MX-2019-123715;04/12/2019;08/12/2019;Classe padrão;LG-17215;Letícia Goncalves;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-PA-10000202;Material de escritório;Papel;Xerox Artigos de papelaria, Reciclado;1496;5;0;688
3816;MX-2019-123715;04/12/2019;08/12/2019;Classe padrão;LG-17215;Letícia Goncalves;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MÓV-MÓ-10002552;Móveis;Móveis;Eldon Lâmpada, Preto;504;3;0;145,8
3817;MX-2019-123715;04/12/2019;08/12/2019;Classe padrão;LG-17215;Letícia Goncalves;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MÓV-MÓ-10002143;Móveis;Móveis;Advantus Moldura, Premium;2926,4;4;0;1052,8
3822;MX-2018-126648;28/06/2018;05/07/2018;Classe padrão;CC-12280;Carlos Correia;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-EN-10001004;Material de escritório;Envelopes;Jiffy Envelope kraft, Conjunto de 50;1387,2;8;0;568
3823;MX-2018-126648;28/06/2018;05/07/2018;Classe padrão;CC-12280;Carlos Correia;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-CO-10003952;Material de escritório;Colchetes;Stockwell Prendedores de papel, Embalagem tipo bulk;384,6;3;0;115,2
3824;MX-2018-126648;28/06/2018;05/07/2018;Classe padrão;CC-12280;Carlos Correia;Varejo;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;MAT-AC-10003041;Material de escritório;Eletrônicos;Hamilton Beach Torradeira, Preto;1138,8;3;0;33,6
3828;MX-2019-123617;21/11/2019;25/11/2019;Classe padrão;EB-13975;Evelyn Barbosa;Grande Empresa;recife;-34,88894194;-8,062762483;Pernambuco;Brasil;Sul;TEC-AC-10000251;Tecnologia;Acessórios;Belkin Roteador, Durável;3452,8;2;0;1173,6
3830;MX-2020-161319;10/01/2020;13/01/2020;Primeira classe;CC-12280;Carlos Correia;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-FI-10004780;Material de escritório;Fichários;Ibico Pasta argolada, Econômico;309,6;3;0;114
3839;US-2021-128118;21/04/2021;25/04/2021;Classe padrão;LF-17320;Livia Ferreira;Pequenas e Medias Empresas;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-TE-10002655;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanhos variados;3348;6;0,4;-1897,2
3840;US-2021-128118;21/04/2021;25/04/2021;Classe padrão;LF-17320;Livia Ferreira;Pequenas e Medias Empresas;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-CO-10004021;Material de escritório;Colchetes;Accos Prendedores de papel, Tamanhos variados;269,28;4;0,4;-58,72
3841;US-2021-128118;21/04/2021;25/04/2021;Classe padrão;LF-17320;Livia Ferreira;Pequenas e Medias Empresas;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-MA-10004447;Material de escritório;Materiais;Fiskars Cortador de papel, Azul;507,6;3;0,4;-271,2
3848;MX-2020-117450;14/05/2020;16/05/2020;Segunda classe;BG-11680;Bruna Gomes;Grande Empresa;brasília;-47,88790548;-15,79408736;Distrito Federal;Brasil;Sul;MAT-AC-10002035;Material de escritório;Eletrônicos;Hoover Torradeira, Prata;1125,2;2;0;517,2
3849;MX-2020-117450;14/05/2020;16/05/2020;Segunda classe;BG-11680;Bruna Gomes;Grande Empresa;brasília;-47,88790548;-15,79408736;Distrito Federal;Brasil;Sul;MAT-AR-10004374;Material de escritório;Arte;Sanford Canetas, Azul;296;4;0;108,8
3850;MX-2020-117450;14/05/2020;16/05/2020;Segunda classe;BG-11680;Bruna Gomes;Grande Empresa;brasília;-47,88790548;-15,79408736;Distrito Federal;Brasil;Sul;TEC-AC-10004003;Tecnologia;Acessórios;SanDisk Roteador, Reciclado;1694,4;1;0;847,2
3900;MX-2019-119144;01/11/2019;06/11/2019;Classe padrão;GC-15025;Gustavo Cunha;Varejo;eunápolis;-39,58417194;-16,37516723;Bahia;Brasil;Sul;MAT-CO-10001604;Material de escritório;Colchetes;Accos Alfinetes, Metal;683,2;7;0;341,6
3905;MX-2018-103898;05/11/2018;09/11/2018;Classe padrão;EC-13165;Eduarda Carvalho;Grande Empresa;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-EN-10000386;Material de escritório;Envelopes;Jiffy Envelope profissional, Prata;367,2;3;0;25,2
3906;MX-2018-103898;05/11/2018;09/11/2018;Classe padrão;EC-13165;Eduarda Carvalho;Grande Empresa;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-CO-10003733;Material de escritório;Colchetes;Stockwell Grampos, Tamanhos variados;209,6;4;0;96
3960;US-2018-104024;15/09/2018;17/09/2018;Segunda classe;CC-12145;Carla Carvalho;Varejo;paraná;-38,31112885;-6,485330501;Entre Ríos;Argentina;Sul;MAT-AR-10004683;Material de escritório;Arte;BIC Marcador, Metal;775,32;7;0,4;-414,68
3970;MX-2021-118927;24/06/2021;26/06/2021;Segunda classe;VC-21415;Vitór Castro;Varejo;gurupi;-49,07147747;-11,72977232;Tocantins;Brasil;Sul;MAT-CO-10003063;Material de escritório;Colchetes;Stockwell Clips de papel, Metal;181,6;2;0;34,4
3983;MX-2019-113082;26/10/2019;30/10/2019;Segunda classe;AC-10735;Anna Castro;Varejo;ibiúna;-47,22049119;-23,6526325;São Paulo;Brasil;Sul;MAT-MA-10003821;Material de escritório;Materiais;Acme Tesouras, Industrial;541,2;3;0;129,6
3984;MX-2019-113082;26/10/2019;30/10/2019;Segunda classe;AC-10735;Anna Castro;Varejo;ibiúna;-47,22049119;-23,6526325;São Paulo;Brasil;Sul;MAT-ET-10000152;Material de escritório;Etiquetas;Smead Etiquetas para codificação colorida, Vermelho;85,8;1;0;41
3988;MX-2021-161431;14/11/2021;18/11/2021;Segunda classe;KS-16360;Kauã Sousa;Varejo;coari;-63,14218398;-4,084219159;Amazonas;Brasil;Sul;MAT-FI-10002363;Material de escritório;Fichários;Ibico Divisórias, Durável;208,2;3;0;18,6
3989;MX-2021-161431;14/11/2021;18/11/2021;Segunda classe;KS-16360;Kauã Sousa;Varejo;coari;-63,14218398;-4,084219159;Amazonas;Brasil;Sul;MAT-FI-10002671;Material de escritório;Fichários;Acco Capa para fichário, Reciclado;729,6;8;0;65,6
4006;MX-2021-102176;30/10/2021;06/11/2021;Classe padrão;RG-20065;Rodrigo Goncalves;Varejo;teresina;-42,80527046;-5,086341952;Piauí;Brasil;Sul;MAT-PA-10001401;Material de escritório;Papel;Xerox Artigos de papelaria, Multicolorido;309,2;1;0;40
4007;MX-2021-102176;30/10/2021;06/11/2021;Classe padrão;RG-20065;Rodrigo Goncalves;Varejo;teresina;-42,80527046;-5,086341952;Piauí;Brasil;Sul;MÓV-MÓ-10003291;Móveis;Móveis;Deflect-O Porta retrato, Preto;1038;3;0;238,2
4008;MX-2021-102176;30/10/2021;06/11/2021;Classe padrão;RG-20065;Rodrigo Goncalves;Varejo;teresina;-42,80527046;-5,086341952;Piauí;Brasil;Sul;MAT-ET-10000988;Material de escritório;Etiquetas;Smead Etiquetas de envio, Durável;160;2;0;49,6
4009;MX-2020-118514;15/01/2020;21/01/2020;Classe padrão;VF-21280;Vinicius Fernandes;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;TEC-CO-10004677;Tecnologia;Copiadoras;HP Copiadora, Colorida;4892,7948;3;0,002;970,5948
4032;MX-2020-121846;13/10/2020;17/10/2020;Classe padrão;LA-17635;Luis Alves;Grande Empresa;guarulhos;-46,53108409;-23,468506;São Paulo;Brasil;Sul;MAT-CO-10002834;Material de escritório;Colchetes;Stockwell Clips de papel, Embalagem tipo bulk;540;6;0;183,6
4033;MX-2020-121846;13/10/2020;17/10/2020;Classe padrão;LA-17635;Luis Alves;Grande Empresa;guarulhos;-46,53108409;-23,468506;São Paulo;Brasil;Sul;MAT-AR-10003686;Material de escritório;Armazenamento;Eldon Pastas, Azul;226,4;2;0;0
4034;MX-2020-121846;13/10/2020;17/10/2020;Classe padrão;LA-17635;Luis Alves;Grande Empresa;guarulhos;-46,53108409;-23,468506;São Paulo;Brasil;Sul;TEC-TE-10002210;Tecnologia;Telefones;Nokia Smart Phone, Azul;4105;5;0;656
4038;MX-2019-126053;29/04/2019;02/05/2019;Primeira classe;GC-14530;Gabrielly Cavalcanti;Grande Empresa;brasília;-47,88790548;-15,79408736;Distrito Federal;Brasil;Sul;MAT-EN-10004767;Material de escritório;Envelopes;GlobeWeis Envelope kraft, Reciclado;523,8;3;0;15,6
4039;MX-2019-126053;29/04/2019;02/05/2019;Primeira classe;GC-14530;Gabrielly Cavalcanti;Grande Empresa;brasília;-47,88790548;-15,79408736;Distrito Federal;Brasil;Sul;MÓV-MÓ-10004941;Móveis;Móveis;Deflect-O Moldura, Durável;4282,8;6;0;1370,4
4045;MX-2019-168130;29/12/2019;02/01/2020;Classe padrão;AC-10390;Aline Correia;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-FI-10002870;Material de escritório;Fichários;Cardinal Pasta argolada, Reciclado;473;5;0;94
4046;MX-2019-168130;29/12/2019;02/01/2020;Classe padrão;AC-10390;Aline Correia;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-AC-10000856;Material de escritório;Eletrônicos;Breville Torradeira, Preto;1015,2;2;0;10
4047;MX-2020-143119;09/03/2020;14/03/2020;Segunda classe;VM-21085;Victor Martins;Varejo;paulista;-37,62105567;-6,59406158;Pernambuco;Brasil;Sul;MAT-MA-10004865;Material de escritório;Materiais;Acme Abridor de carta, Azul;1812,6;9;0;759,6
4048;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;MAT-MA-10000201;Material de escritório;Materiais;Stiletto Tesouras, Aço;306,8;2;0;138
4049;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;MAT-MA-10000991;Material de escritório;Materiais;Stiletto Tesouras, Retangular;677;5;0;60
4050;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;TEC-AC-10002724;Tecnologia;Acessórios;SanDisk Roteador, Programável;8595;5;0;2664
4051;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;TEC-CO-10001697;Tecnologia;Copiadoras;Brother Fax e copiadora, Par;3822,1404;3;0,002;413,5404
4052;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;MAT-AR-10003036;Material de escritório;Arte;Crayola Marcador, Azul;481,8;3;0;235,8
4053;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;MÓV-ES-10003839;Móveis;Estantes;Dania Par, Branco;4153;5;0;1121
4054;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;MAT-MA-10004123;Material de escritório;Materiais;Elite Tesouras, Aço;928,2;3;0;0
4055;MX-2021-107055;15/08/2021;21/08/2021;Classe padrão;BB-11365;Brenda Barros;Grande Empresa;betim;-44,1975511;-19,96537924;Minas Gerais;Brasil;Sul;MAT-AR-10000127;Material de escritório;Armazenamento;Tenex Carrinho bandeja, Metal;1776;2;0;461,6
4063;MX-2020-148390;30/06/2020;04/07/2020;Segunda classe;AC-10390;Aline Correia;Varejo;grajaú;-46,14239564;-5,818548431;Maranhão;Brasil;Sul;TEC-TE-10000876;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanho real;2758,8;3;0;772,2
4092;MX-2020-111115;04/09/2020;06/09/2020;Segunda classe;CM-12115;Camila Melo;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10001948;Tecnologia;Copiadoras;HP Fax sem fio, Digital;2869,204;2;0,402;38,004
4093;MX-2020-111115;04/09/2020;06/09/2020;Segunda classe;CM-12115;Camila Melo;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-ES-10003345;Móveis;Estantes;Ikea Estante tradicional, Metal;4934,52;3;0,4;-575,88
4096;MX-2018-154998;10/09/2018;14/09/2018;Classe padrão;BA-11320;Brenda Almeida;Varejo;são gonçalo;-43,03233506;-22,82954731;Rio de Janeiro;Brasil;Sul;TEC-AC-10000310;Tecnologia;Acessórios;Memorex Roteador, Reciclado;3253,6;2;0;1496,4
4097;MX-2018-154998;10/09/2018;14/09/2018;Classe padrão;BA-11320;Brenda Almeida;Varejo;são gonçalo;-43,03233506;-22,82954731;Rio de Janeiro;Brasil;Sul;MÓV-ES-10004419;Móveis;Estantes;Sauder Estante, Preto;2963,4;3;0;414,6
4100;MX-2019-113201;14/09/2019;18/09/2019;Classe padrão;KD-16405;Kauan Dias;Pequenas e Medias Empresas;arapiraca;-36,65729651;-9,755907011;Alagoas;Brasil;Sul;MAT-MA-10004042;Material de escritório;Materiais;Acme Régua, Azul;334,2;3;0;39,6
4101;MX-2019-113201;14/09/2019;18/09/2019;Classe padrão;KD-16405;Kauan Dias;Pequenas e Medias Empresas;arapiraca;-36,65729651;-9,755907011;Alagoas;Brasil;Sul;MAT-FI-10004576;Material de escritório;Fichários;Avery Divisórias, Econômico;126,6;3;0;7,2
4102;MX-2019-113201;14/09/2019;18/09/2019;Classe padrão;KD-16405;Kauan Dias;Pequenas e Medias Empresas;arapiraca;-36,65729651;-9,755907011;Alagoas;Brasil;Sul;MAT-AR-10001157;Material de escritório;Armazenamento;Rogers Bandejas, Tamanho real;822,8;2;0;164,4
4109;US-2020-152842;31/03/2020;05/04/2020;Segunda classe;DA-12790;Davi Azevedo;Pequenas e Medias Empresas;paraná;-38,31112885;-6,485330501;Entre Ríos;Argentina;Sul;MAT-CO-10001583;Material de escritório;Colchetes;Stockwell Prendedores de papel, Tamanhos variados;195,48;3;0,4;-68,52
4110;US-2020-152842;31/03/2020;05/04/2020;Segunda classe;DA-12790;Davi Azevedo;Pequenas e Medias Empresas;paraná;-38,31112885;-6,485330501;Entre Ríos;Argentina;Sul;MAT-MA-10001173;Material de escritório;Materiais;Kleencut Cortador de papel, Industrial;172,2;1;0,4;-66,2
4111;US-2019-151288;04/02/2019;07/02/2019;Segunda classe;AC-10180;Alex Costa;Pequenas e Medias Empresas;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-ET-10001375;Material de escritório;Etiquetas;Avery Etiquetas para organização de pastas, Durável;38,04;1;0,4;-16,56
4131;MX-2019-130015;14/11/2019;14/11/2019;No mesmo dia;VG-21715;Vitoria Gomes;Pequenas e Medias Empresas;toledo;-46,37897266;-22,74339481;Paraná;Brasil;Sul;MÓV-CA-10000733;Móveis;Cadeiras;Harbour Creations Poltrona, Ajustável;22218;7;0;6220,2
4132;MX-2019-130015;14/11/2019;14/11/2019;No mesmo dia;VG-21715;Vitoria Gomes;Pequenas e Medias Empresas;toledo;-46,37897266;-22,74339481;Paraná;Brasil;Sul;MAT-AR-10001158;Material de escritório;Armazenamento;Fellowes Pastas, Tamanho real;704,8;4;0;161,6
4150;MX-2020-126039;27/09/2020;30/09/2020;Segunda classe;AA-10240;Alice Araujo;Varejo;ariquemes;-63,03326928;-9,908462867;Rondônia;Brasil;Sul;MAT-PA-10002802;Material de escritório;Papel;Xerox Resma, Premium;1580,4;9;0;426,6
4151;MX-2020-126039;27/09/2020;30/09/2020;Segunda classe;AA-10240;Alice Araujo;Varejo;ariquemes;-63,03326928;-9,908462867;Rondônia;Brasil;Sul;MAT-AR-10001043;Material de escritório;Armazenamento;Eldon Caixa, Industrial;143,2;2;0;70
4183;MX-2020-154144;01/11/2020;06/11/2020;Classe padrão;LR-17245;Letícia Rocha;Varejo;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MAT-PA-10004756;Material de escritório;Papel;Xerox Papel de pergaminho, Reciclado;351,2;4;0;20,8
4184;MX-2020-154144;01/11/2020;06/11/2020;Classe padrão;LR-17245;Letícia Rocha;Varejo;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MAT-ET-10001772;Material de escritório;Etiquetas;HON Etiquetas redondas, Branco;355,2;8;0;148,8
4185;MX-2020-154144;01/11/2020;06/11/2020;Classe padrão;LR-17245;Letícia Rocha;Varejo;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MÓV-CA-10002356;Móveis;Cadeiras;SAFCO Cadeira de praia, Vermelho;659,2;2;0;131,6
4186;MX-2020-154144;01/11/2020;06/11/2020;Classe padrão;LR-17245;Letícia Rocha;Varejo;manaus;-60,02333518;-3,134691491;Amazonas;Brasil;Sul;MÓV-MÓ-10000693;Móveis;Móveis;Rubbermaid Lâmpada, Premium;814,8;7;0;260,4
4194;MX-2020-126186;23/04/2020;27/04/2020;Classe padrão;EC-13285;Eduardo Cardoso;Varejo;presidente prudente;-51,38676558;-22,1227435;São Paulo;Brasil;Sul;TEC-AC-10002935;Tecnologia;Acessórios;Belkin Cartão de memória, Reciclado;6006,4;8;0;1561,6
4195;MX-2020-126186;23/04/2020;27/04/2020;Classe padrão;EC-13285;Eduardo Cardoso;Varejo;presidente prudente;-51,38676558;-22,1227435;São Paulo;Brasil;Sul;MAT-PA-10004463;Material de escritório;Papel;SanDisk Cadernetas, Multicolorido;367,8;3;0;73,2
4196;MX-2020-126186;23/04/2020;27/04/2020;Classe padrão;EC-13285;Eduardo Cardoso;Varejo;presidente prudente;-51,38676558;-22,1227435;São Paulo;Brasil;Sul;MÓV-CA-10001628;Móveis;Cadeiras;Novimex Poltrona, Preto;6073,6;2;0;1336
4210;MX-2021-142874;14/06/2021;17/06/2021;Primeira classe;MS-18025;Manuela Souza;Varejo;curitiba;-49,27184789;-25,432956;Paraná;Brasil;Sul;MAT-AR-10004683;Material de escritório;Arte;BIC Marcador, Metal;923;5;0;73
4211;MX-2021-142874;14/06/2021;17/06/2021;Primeira classe;MS-18025;Manuela Souza;Varejo;curitiba;-49,27184789;-25,432956;Paraná;Brasil;Sul;MAT-AR-10000119;Material de escritório;Armazenamento;Smead Pratelheiras, Industrial;1317,6;4;0;92
4229;MX-2020-101987;20/11/2020;24/11/2020;Classe padrão;EG-13645;Enzo Goncalves;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-FI-10003481;Material de escritório;Fichários;Cardinal Reforço para fichário, Transparente;64;2;0;14,4
4230;MX-2020-101987;20/11/2020;24/11/2020;Classe padrão;EG-13645;Enzo Goncalves;Varejo;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MÓV-MÓ-10004370;Móveis;Móveis;Advantus Porta retrato, Preto;353,2;1;0;130,6
4233;MX-2020-125290;02/07/2020;07/07/2020;Segunda classe;AM-10330;Alice Martins;Varejo;josé bonifácio;-49,68628272;-21,05371904;São Paulo;Brasil;Sul;MÓV-ES-10003421;Móveis;Estantes;Ikea Par, Metal;1633,6;2;0;130,4
4243;MX-2021-112564;29/10/2021;02/11/2021;Classe padrão;GR-15085;Gustavo Rocha;Varejo;linhares;-40,0653058;-19,39810593;Espírito Santo;Brasil;Sul;MAT-AR-10001263;Material de escritório;Armazenamento;Eldon Caixa, Azul;205,2;3;0;100,2
4244;MX-2021-112564;29/10/2021;02/11/2021;Classe padrão;GR-15085;Gustavo Rocha;Varejo;linhares;-40,0653058;-19,39810593;Espírito Santo;Brasil;Sul;MAT-EN-10001667;Material de escritório;Envelopes;Kraft Fita dupla face, Conjunto de 50;136,6;1;0;53,2
4247;MX-2020-156083;24/11/2020;28/11/2020;Classe padrão;MA-18700;Matheus Araujo;Varejo;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MÓV-ES-10002310;Móveis;Estantes;Safco Estante, Preto;4008,8;4;0;1643,2
4248;MX-2020-156083;24/11/2020;28/11/2020;Classe padrão;MA-18700;Matheus Araujo;Varejo;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;MÓV-CA-10004369;Móveis;Cadeiras;HON Cadeira de balanço, Preto;1709,2;2;0;820,4
4249;US-2018-104899;15/12/2018;19/12/2018;Classe padrão;LA-16705;Lavinia Araujo;Pequenas e Medias Empresas;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-AC-10002501;Tecnologia;Acessórios;Memorex Mouse, Durável;454,08;4;0,4;-257,92
4280;MX-2019-147613;06/10/2019;12/10/2019;Classe padrão;ER-13810;Erick Ribeiro;Grande Empresa;presidente prudente;-51,38676558;-22,1227435;São Paulo;Brasil;Sul;MAT-AR-10002107;Material de escritório;Arte;Sanford Bloco de desenho, Metal;3116;10;0;1028
4299;US-2020-137932;14/08/2020;20/08/2020;Classe padrão;BC-10945;Beatrice Carvalho;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-ME-10002542;Móveis;Mesas;Lesro Mesa de conferência, Branco;5158,62;3;0,7;-7738,38
4300;US-2020-137932;14/08/2020;20/08/2020;Classe padrão;BC-10945;Beatrice Carvalho;Varejo;buenos aires;-35,32957041;-7,72437221;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-CO-10002822;Material de escritório;Colchetes;Advantus Clips de papel, Metal;56,28;1;0,4;1,68
4317;MX-2020-109449;21/06/2020;27/06/2020;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;são paulo;-46,57038318;-23,5673865;São Paulo;Brasil;Sul;MAT-AR-10003740;Material de escritório;Armazenamento;Tenex Bandejas, Tamanho real;1084,8;3;0;216,6
4318;MX-2021-156006;01/08/2021;02/08/2021;Primeira classe;DG-12985;Diogo Gomes;Varejo;conselheiro lafaiete;-43,78844466;-20,6608518;Minas Gerais;Brasil;Sul;MAT-FI-10001855;Material de escritório;Fichários;Cardinal Capa para fichário, Durável;720;8;0;129,6
4319;MX-2021-156006;01/08/2021;02/08/2021;Primeira classe;DG-12985;Diogo Gomes;Varejo;conselheiro lafaiete;-43,78844466;-20,6608518;Minas Gerais;Brasil;Sul;TEC-MÁ-10000586;Tecnologia;Máquinas;Epson Impressora, Vermelho;8659;5;0;1298
4320;MX-2021-156006;01/08/2021;02/08/2021;Primeira classe;DG-12985;Diogo Gomes;Varejo;conselheiro lafaiete;-43,78844466;-20,6608518;Minas Gerais;Brasil;Sul;MAT-PA-10002996;Material de escritório;Papel;Eaton Resma, Premium;1239;7;0;184,8
4322;MX-2019-154459;02/02/2019;07/02/2019;Classe padrão;IC-15190;Isabela Carvalho;Varejo;santiago;-54,86907585;-29,19146017;Santiago;Chile;Sul;TEC-TE-10004369;Tecnologia;Telefones;Nokia Headset, Tamanhos variados;1519,2;3;0;714
4323;US-2021-167017;27/09/2021;30/09/2021;Primeira classe;LC-17665;Luis Cardoso;Grande Empresa;rosário;-44,2475186;-2,941543035;Santa Fé;Argentina;Sul;MAT-CO-10004566;Material de escritório;Colchetes;OIC Percevejo niquelado, Embalagem com 12;324;6;0,4;-194,4
4325;MX-2020-138835;31/12/2020;07/01/2021;Classe padrão;AF-10765;Anna Fernandes;Pequenas e Medias Empresas;franca;-47,40233163;-20,536097;São Paulo;Brasil;Sul;MAT-PA-10000293;Material de escritório;Papel;Eaton Agenda, Multicolorido;293,2;2;0;105,2
